,name,DM,center_f,slope (mhz/ms),slope error (mhz/ms),red_chisq,amplitude,xo,yo,sigmax,sigmay,angle,amp_error,xo_error,yo_error,sigmax_error,sigmay_error,angle_error,time_res
98,1,558.227105263158,4458.21232566804,-899.96402032264,0.142907115722246,9.72993167740787,1816.71392662991,512.499078789525,512.483351485799,174.597195150743,46.9257213557423,1.7387480013129,0.116074719925429,0.00349367382282,0.011007599344437,0.011176270768137,0.002996835713873,2.61706869432899E-05,1.024E-05
99,2,558.227105263158,4427.43838194467,-668.418417604869,0.532112250638859,3.80208341320104,81.4592560110365,512.493898517707,512.473502832539,44.4454423360451,178.462963178266,1.79523241606524,0.037478901381098,0.027033767172795,0.08016173907365,0.020438727879443,0.082291220254869,0.000172728603048,1.024E-05
100,3,558.227105263158,4489.92447670638,-2034.31378823321,1.35479929668091,4.05398779947716,184.240564014777,512.495959472787,512.335986040269,170.826707607116,19.1891441751487,4.78725584579176,0.056887073464493,0.007102733932539,0.052591559399883,0.052830211877477,0.00592322196864,4.96732559644756E-05,1.024E-05
101,4,558.227105263158,4603.95218063416,-963.688087189714,16.5366996950263,3.32547306860409,4.18098761047113,512.392410830469,511.87005062912,26.4838459056922,-161.753303317868,1.72783009476467,0.046596189880941,0.40484866967508,1.77822667902392,0.294755335274849,1.80086349256523,0.002650587168011,1.024E-05
102,5,558.227105263158,4435.77619565023,-1600.85569151284,38.9470640391873,3.36826403200977,5.50150436513723,512.475844655463,512.244817180447,37.2997166151297,167.406402706575,1.6658256886755,0.038171431588357,0.279965129303613,1.155788608533,0.258469773474878,1.16224255655766,0.002298066422537,1.024E-05
103,6,558.227105263158,4513.18439311792,-3388.63995500765,3.4367856888654,6.72879479507484,153.644043807155,512.493090036805,511.522662084422,158.407716156693,12.2919336384687,1.61579517211433,0.063425643119201,0.005860668116374,0.065324248791938,0.065424508845274,0.005074088609334,4.55766046353489E-05,1.024E-05
104,7,558.227105263158,4351.04256542009,-870.471659776422,0.612775994808987,6.32860700767848,269.722253470662,512.495974640273,512.474783774411,103.066877284798,38.6714431908764,1.7443266091672,0.052287972840933,0.008150116521668,0.019722187049227,0.019979728024885,0.00749663453412,0.000119720512937,1.024E-05
105,8,558.227105263158,4563.38681317666,-322.94912650939,0.058531458672161,6.02672729249236,245.997841963868,512.494659147216,512.487761752672,173.166278279124,64.0550030284956,2.01218880841525,0.028417906576986,0.010852041590011,0.018359882433956,0.02001362384237,0.007398530280166,7.00050762700839E-05,1.024E-05
106,11,558.227105263158,4511.88830173482,-895.540215884347,5.27486197918062,3.37367177828069,11.9328426207696,512.503061779832,512.59195946428,183.578935688481,39.3813089682054,1.73956202529907,0.036609728995137,0.151989033036917,0.555374577108265,0.565315306604706,0.120707355627695,0.000975286696649,1.024E-05
107,12,558.227105263158,4404.97612469556,-882.820223907769,0.832505062457236,3.92483650977504,82.4262782073588,512.49790182365,512.478442309518,28.4766115994962,139.127976396498,-1.39964587459308,0.04317956760791,0.019237616567565,0.071855678797401,0.014916426151188,0.072877285782715,0.000158262582061,1.024E-05
108,13,558.227105263158,4594.33122479557,-813.014274514447,0.163314025887637,11.0867479174763,927.386839315095,512.498957532835,512.462303787305,142.377471400515,40.2943977597552,1.75631978754547,0.077625149472642,0.003977478669321,0.011729200307508,0.01191770299809,0.003372693096338,3.64177161336621E-05,1.024E-05
109,14,558.227105263158,4475.58898865501,-2364.18835315616,0.771152456980333,4.77317234684355,328.031364820528,512.497231731396,512.185012274931,161.275764778079,11.4285622206427,14.2016188896589,0.068282646672129,0.003210755343736,0.033499039864225,0.033592156319744,0.002378629111519,2.09648054211564E-05,1.024E-05
110,15,558.227105263158,4278.44075262017,-311.095822620837,0.19302456472809,15.4622991619826,520.553659748412,512.484464816096,512.491545493999,66.3334100181872,47.1955978402474,2.02680314781784,0.062671136701681,0.006196277215548,0.007594532378119,0.007986487552111,0.005682146589179,0.000245313256631,1.024E-05
111,16,558.227105263158,4363.17134308007,-951.453293940752,0.08583500163968,161.079703985756,2591.05171168025,512.498753713804,512.488244643739,125.682423027128,46.3277270608743,1.72981574049884,0.060582438480449,0.001166376809526,0.002906558861039,0.002938574785287,0.001083202026768,1.41052524133333E-05,1.024E-05
112,1,558.816263157895,4458.21232566804,-952.809129452045,0.161627416177253,9.58626428275505,1816.47934588431,512.499276222418,512.482345178431,174.33119031965,46.9934228272418,1.7295932453735,0.117058428984789,0.003476762382106,0.01110097114421,0.011255241270281,0.003026986557173,2.6486560940167E-05,1.024E-05
113,2,558.816263157895,4427.43838194467,-695.251926838914,0.573410225095298,3.83149762009614,81.5279916350423,512.49390659799,512.44814785725,178.116568820612,44.5018415117096,4.92843500088504,0.03736541862769,0.026506421921713,0.079838439712654,0.081814351774776,0.02038601150457,0.000172691250987,1.024E-05
114,3,558.816263157895,4489.92447670638,-2301.1201889793,1.73575170497341,4.06396830921938,184.130387475365,512.496009081445,512.340051546801,170.625649805078,19.2011150758582,26.7697508867169,0.056892857187423,0.006869311644233,0.052598074892228,0.052804073052609,0.005931011603599,4.97993455452768E-05,1.024E-05
115,4,558.816263157895,4603.95218063416,-1020.57552213593,18.564518247518,3.31624629800081,4.19972254447092,512.400520654509,513.006237056462,-160.921775369844,26.448534295543,1.71920859831969,0.046786300800937,0.393169463494476,1.77007418738738,1.79022033908058,0.294180634359285,0.002660187662926,1.024E-05
116,5,558.816263157895,4435.77619565023,-1763.90339216453,47.5111203881571,3.36729526282066,5.51006979628331,512.474615434002,512.436199015776,37.3604005267633,166.740284834368,1.65708731820724,0.038222567746223,0.276592026647069,1.15203215978688,0.258939316052488,1.15750904907666,0.002312745868358,1.024E-05
117,6,558.816263157895,4513.18439311792,-4113.680128132,5.11082965244952,6.73747005000889,152.850399205817,512.491807540394,511.166443766556,158.017214619346,12.3717844709292,1.60787212339247,0.063136612238468,0.005651026346478,0.065225051021572,0.065302736990318,0.005110356298069,4.60207098614593E-05,1.024E-05
118,7,558.816263157895,4351.04256542009,-920.864383517175,0.68635257809826,6.32957388470613,269.739298774234,512.495956613699,512.471152187476,102.909689857574,38.7328647862426,1.73500501645815,0.05228276197472,0.008092252070559,0.019715106446255,0.019945184632932,0.007507301656662,0.000120202208258,1.024E-05
119,8,558.816263157895,4563.38681317666,-330.233057798033,0.060981980501599,6.07911191172131,246.047612933688,512.494741572305,512.490178763572,172.490095506492,64.261084830653,2.00363497624412,0.028281562999572,0.010681485203613,0.018261547519629,0.019835765079306,0.007385280413932,7.03137914017614E-05,1.024E-05
120,11,558.816263157895,4511.88830173482,-946.419646673876,5.91314676086666,3.36786743907929,11.9271492127,512.506018008207,512.480710486021,183.310793101496,39.4306642805746,1.73064720733809,0.036720594029867,0.149690788381695,0.557324713173601,0.566500806187152,0.121303747544873,0.000981807677618,1.024E-05
121,12,558.816263157895,4404.97612469556,-929.231286028159,0.921721455575081,3.93578255807064,82.4099604623189,512.498512707287,512.49344057065,138.932040935629,28.5137993513693,1.73355255056228,0.0431367160102,0.018860197102426,0.071795776257341,0.072717819695531,0.014924202882059,0.000158604930871,1.024E-05
122,13,558.816263157895,4594.33122479557,-854.284372507247,0.179872435339068,11.1569240802356,927.342530348971,512.49905713122,512.466143441785,142.149557867105,40.3533221904116,1.74754727981804,0.077400573614652,0.003917247103537,0.011694428089395,0.011864776847797,0.003368031064828,3.64452363678608E-05,1.024E-05
123,14,558.816263157895,4475.58898865501,-2725.56351327304,1.02462639260279,4.77541608881086,327.961947873661,512.497248710149,512.155972777466,161.062615996704,11.4280290682035,-1.51487072644154,0.068228409183461,0.003023428170006,0.033452750831623,0.033528266502191,0.002377222306223,2.09804092070129E-05,1.024E-05
124,15,558.816263157895,4278.44075262017,-323.143212136942,0.209087976261822,15.6103034383182,520.577814205885,512.484236525263,512.490385492548,66.072230764488,47.3664293123121,2.01195679118543,0.062358184598132,0.006143708890479,0.007556143601491,0.007914954248636,0.005673972548581,0.000249828849344,1.024E-05
125,16,558.816263157895,4363.17134308007,-1017.23309249986,0.098495139924742,159.815340517954,2591.34659883917,512.498842564951,512.487849946282,125.50518968278,46.38495363177,1.71968908825898,0.060804235093505,0.001161617673022,0.002916721257299,0.002944836549835,0.001088386585492,1.42046398618862E-05,1.024E-05
126,1,559.405421052632,4458.21232566804,-1005.7207364626,0.177988147016985,9.80264912698631,1816.46248914388,512.499323978146,512.484682969384,174.115776424245,47.0483292344334,1.72136794222904,0.115674551787583,0.003395807456309,0.010969341487513,0.011108534077953,0.00299472439242,2.62465767106931E-05,1.024E-05
127,2,559.405421052632,4427.43838194467,-723.157311040488,0.621611092397456,3.81572604736962,81.5082790726126,512.494376416417,512.46187660462,177.811593610891,44.5707832134128,11.2035262995101,0.037426592511374,0.026163184114977,0.079979398121798,0.081824408191619,0.020454248105702,0.00017364235799,1.024E-05
128,3,559.405421052632,4489.92447670638,-2589.84959006166,2.19922847265351,4.07315607467137,184.018380710706,512.495655243019,512.319506843174,170.448309204522,19.2245248967976,-17.2199099615336,0.056793840212283,0.006680700340464,0.052507789564546,0.052688637837066,0.005931514266939,4.98581755016439E-05,1.024E-05
129,4,559.405421052632,4603.95218063416,-1068.65393990479,20.4821281129317,3.31799092335357,4.18411284169637,512.414401314375,512.576624786341,160.671574436543,-26.5288696228338,1.71262280707036,0.046758394919719,0.387123418857215,1.7752882344392,1.79373988390852,0.29611375626678,0.002681981610962,1.024E-05
130,5,559.405421052632,4435.77619565023,-1976.47305573374,59.455515035334,3.35518909776841,5.51356304078405,512.46430765823,512.332856374287,37.385311690627,167.131282559285,1.64784560402781,0.038254224022306,0.273355289284554,1.15565602567484,0.259116378610833,1.16038398323974,0.002308605014954,1.024E-05
131,6,559.405421052632,4513.18439311792,-5193.92291424679,8.27860522905411,6.68244476640685,152.149748223003,512.488560044119,511.550948908859,157.309532699123,12.4347091108909,1.60016603780845,0.063278831813813,0.005514697153885,0.065394723407849,0.06545351384724,0.005171422370781,4.67855323824475E-05,1.024E-05
132,7,559.405421052632,4351.04256542009,-970.171926795326,0.76406080810169,6.30457015661782,269.741715715507,512.495756770351,512.474625887439,102.757182155114,38.7752471033829,1.72679760883963,0.052398421616887,0.008060992091968,0.019752584799225,0.019960268185753,0.007532057562802,0.000120875496763,1.024E-05
133,8,559.405421052632,4563.38681317666,-336.373162542874,0.063157906490525,6.12028008989126,245.983220152366,512.494702918209,512.493342633699,171.958630000793,64.4458337731887,1.99666222873007,0.028181196567606,0.010555531750667,0.018196999268933,0.019709605155515,0.007382179611383,7.06379383452453E-05,1.024E-05
134,11,559.405421052632,4511.88830173482,-993.993882401,6.52701643036907,3.35588487775148,11.9386332340337,512.50588081747,512.470188880187,183.005222051714,39.4920427099501,1.72311714873359,0.036743998348168,0.147322837706826,0.556829222778386,0.565338726953102,0.121436586836886,0.000984808534984,1.024E-05
135,12,559.405421052632,4404.97612469556,-981.548083963776,1.0302863052573,3.92352335082066,82.4282560923519,512.498965327551,512.453533317463,28.5339693406737,138.652813389952,1.72501824762107,0.043213994227187,0.018523912322886,0.071859934497046,0.014958513031905,0.072687662099964,0.000159325098286,1.024E-05
136,13,559.405421052632,4594.33122479557,-889.019778401393,0.193411819498833,11.3286300349981,927.293012619014,512.49908668118,512.464469740928,141.96329196408,40.3963570664034,1.7407762009977,0.076812518130311,0.003851480840293,0.01160369094129,0.011759854530267,0.003346220318026,3.62719746587344E-05,1.024E-05
137,14,559.405421052632,4475.58898865501,-3186.30301794108,1.40947571563413,4.74073603258574,327.6071852748,512.497244970131,512.152542048939,160.856310318837,11.4356586412821,-1.52294419052217,0.068525609413479,0.002880431427654,0.033605384272519,0.033666847263149,0.002391664208584,2.11353127290091E-05,1.024E-05
138,15,559.405421052632,4278.44075262017,-328.807940721324,0.218311039258841,15.5541877134094,520.612772145423,512.484416030088,512.491147035265,65.9320154714511,47.4590514437769,2.00528403582213,0.062480005680395,0.006147188213702,0.007567736147358,0.007913059307696,0.005695791931869,0.000253517484147,1.024E-05
139,16,559.405421052632,4363.17134308007,-1079.90265528818,0.111646815313805,158.419040642957,2590.99492629345,512.498930388137,512.488967005975,125.351694554376,46.4448571918211,1.7111649121719,0.061096704083204,0.001160587473352,0.002930712158692,0.002955781034992,0.001095182531998,1.43222711028392E-05,1.024E-05
140,1,559.994578947368,4458.21232566804,-1075.31888926493,0.205677218459285,9.60458492501977,1816.98917145262,512.49934438026,512.484659900504,173.871405086707,47.0979833549538,1.71175538380681,0.116957571051155,0.003387090559975,0.011086748804005,0.011212713404049,0.00303025964348,2.66056446721741E-05,1.024E-05
141,2,559.994578947368,4427.43838194467,-758.338889185694,0.683049918590341,3.82394130645177,81.5006431507945,512.494294008127,512.472564753782,177.468882489789,44.6678747857206,36.3268774636931,0.037359153880325,0.025691406023724,0.079840244063987,0.081533642963424,0.020467356054521,0.000174184409668,1.024E-05
142,3,559.994578947368,4489.92447670638,-3102.12606378638,3.16682477728459,4.05463726566168,184.052448346614,512.495614985224,512.364121736661,170.208715328322,19.2333075464033,-4.66324042712384,0.056965610939485,0.006482500426502,0.052609250829216,0.052761919813128,0.005950792209872,5.00928478315454E-05,1.024E-05
143,4,559.994578947368,4603.95218063416,-1171.9528809417,24.2622996006609,3.31578826573563,4.22557576291773,512.405338692056,511.660175173464,160.118248855268,26.1375002341374,1.70026768778151,0.047231992076657,0.370314453000396,1.77387750931044,1.78943948883535,0.291970620491272,0.002650521261942,1.024E-05
144,5,559.994578947368,4435.77619565023,-2272.78816492059,78.4233500630929,3.35945623006972,5.51061550658813,512.471585687605,512.824785848984,37.3404311082033,167.454161255382,1.63783260180736,0.0382005315049,0.270212807746253,1.15857783023336,0.259324727097044,1.16257641005131,0.002306186461619,1.024E-05
145,6,559.994578947368,4513.18439311792,-7293.23869918597,16.364382736216,6.67744462559874,151.98210177871,512.488683319628,513.211958111972,157.100154263326,12.4357560441271,1.59171510362701,0.063303747718765,0.005356380747765,0.065419551455061,0.065463996513551,0.005179661352897,4.69233254809032E-05,1.024E-05
146,7,559.994578947368,4351.04256542009,-1075.95268856856,0.939354239547807,6.32985236683967,269.669085296355,512.496144863025,512.485820498702,102.548997547949,38.871290041603,1.71167344521381,0.052282555884698,0.007966334758909,0.019711624403484,0.019880146878627,0.007535939284922,0.000121371101003,1.024E-05
147,8,559.994578947368,4563.38681317666,-343.675188603369,0.065924017060173,6.12499434106408,246.084886087989,512.494735501968,512.492120400197,171.402889947766,64.6307618359069,1.98863999861017,0.028164727112905,0.010442785699614,0.01817773345756,0.019626331558324,0.007395988918749,7.11422393416349E-05,1.024E-05
148,11,559.994578947368,4511.88830173482,-1067.20711983225,7.53194762979536,3.36055356209847,11.9236530014067,512.507472189867,512.414957788101,182.806176914712,39.5799915343645,1.71281250904485,0.036693383735186,0.144479696469047,0.557282607909577,0.564990816560817,0.121787491297662,0.000988874597334,1.024E-05
149,12,559.994578947368,4404.97612469556,-1045.49047898675,1.17325305678159,3.92203006760972,82.2356138508006,512.499009949045,512.457119262684,28.6519202681362,138.522325345329,4.85731436076771,0.043156964668151,0.018207433036605,0.071957435875799,0.015034894524648,0.072688414254299,0.000160368047878,1.024E-05
150,13,559.994578947368,4594.33122479557,-943.431866678658,0.21900869650973,11.2150979159691,926.872379127186,512.49913431417,512.471832967523,141.729697689855,40.4824009716468,1.73114482376263,0.077103781180189,0.003820369185929,0.011651036405423,0.011790372002628,0.003367615874073,3.65885957076245E-05,1.024E-05
151,14,559.994578947368,4475.58898865501,-3767.41259709625,1.96913808409581,4.77513915252061,327.152930462957,512.49700140611,512.211322747133,160.594066964921,11.4442756517106,-1.53031641308975,0.068264148747999,0.002744142154887,0.033479900191188,0.033529750765647,0.002387652875673,2.11347945468288E-05,1.024E-05
152,15,559.994578947368,4278.44075262017,-353.352338961338,0.254458440089517,15.6653053174609,520.599013001311,512.484541239364,512.490453345136,65.5565982337362,47.7293543564733,1.97843719693504,0.062279347743616,0.006094791868432,0.007547788739521,0.007842939738503,0.00570998247297,0.000262096869869,1.024E-05
153,16,559.994578947368,4363.17134308007,-1186.67367369595,0.135771860912226,156.018538711756,2591.54722764307,512.498929291142,512.490161870374,125.172451137305,46.4992391577785,1.69867914533956,0.061539398099171,0.001158907978197,0.002951389544024,0.002972305057101,0.001104174104205,1.44725587828258E-05,1.024E-05
154,1,560.583736842105,4458.21232566804,-1143.11354413306,0.234411613573089,9.4626521729353,1817.01422807275,512.499405999384,512.483764612562,173.6798241605,47.1473502631769,1.70349634001436,0.117931286635875,0.003378601145332,0.011178367742666,0.011293442916099,0.003058648903328,2.68936830881826E-05,1.024E-05
155,2,560.583736842105,4427.43838194467,-792.257198724673,0.744588235842551,3.84502536307651,81.4644297424451,512.49470105789,512.491605586207,44.7357499343813,177.233305115319,17.4690287209422,0.037304623205394,0.025294995318193,0.079782800104649,0.020475909302355,0.081351131303055,0.000174536227156,1.024E-05
156,3,560.583736842105,4489.92447670638,-3653.69939428378,4.40335306121024,4.05484529762531,183.884058303163,512.496043142966,512.366312969171,170.038461368132,19.2631826262219,-1.52905800715436,0.05693305099722,0.006349181752211,0.052592938243575,0.052727117311287,0.005962347861622,5.0243646679245E-05,1.024E-05
157,4,560.583736842105,4603.95218063416,-1266.02893672859,28.7156371278408,3.32711939145158,4.21260035658634,512.401448301913,511.414470449982,159.005223821963,-26.4546759159144,1.69074257566033,0.046915423131226,0.361054025743807,1.75737007124851,1.77063595305093,0.294465377768927,0.002694560768264,1.024E-05
158,5,560.583736842105,4435.77619565023,-2578.37872255686,100.98791037316,3.36145020720919,5.48367865593679,512.479520428181,511.649566643887,167.572598211162,37.4635076693775,1.62990716617812,0.038097004788113,0.268501676893006,1.16157998211149,1.16506872878072,0.259962609127271,0.002309817614872,1.024E-05
159,6,560.583736842105,4513.18439311792,-12502.5730887132,47.9020323199593,6.61623925234475,152.277551852178,512.491872292899,513.716092222299,157.570758144387,12.3928762691095,1.58300023987872,0.063612850013548,0.005238286901311,0.065815923047166,0.06585300178236,0.005176709069306,4.67531117151995E-05,1.024E-05
160,7,560.583736842105,4351.04256542009,-1144.484162387,1.06183411242785,6.35002642065612,269.664714605303,512.496282981546,512.49268812496,102.415827615155,38.9078307075818,1.70333927612237,0.052196013120692,0.007911102525435,0.019673649771174,0.019822326872442,0.007530829932231,0.000121536072583,1.024E-05
161,8,560.583736842105,4563.38681317666,-350.09669167221,0.068538352253434,6.14229561969107,245.967085779915,512.494904761449,512.491803315569,170.901206554698,64.8452508584997,1.98181680510529,0.028138331768603,0.010355668916819,0.01816468501639,0.019559894245121,0.007417131467936,7.17042732509853E-05,1.024E-05
162,11,560.583736842105,4511.88830173482,-1124.17324491666,8.32854292914799,3.37297605585219,11.9320708529197,512.506190477411,512.368839852931,182.584781991198,39.5838330197059,1.70570528722962,0.036636879008544,0.141976013899563,0.555564526113969,0.562705857859361,0.121423574149305,0.000987402377768,1.024E-05
163,12,560.583736842105,4404.97612469556,-1113.18236584551,1.33004958415094,3.92017158879084,82.3198816060188,512.49865462633,512.445357550702,138.209949624417,28.6531755997804,4.84861360994268,0.043197364734061,0.017856307588242,0.071875743162702,0.072520298523784,0.01503458190675,0.000160757390265,1.024E-05
164,13,560.583736842105,4594.33122479557,-985.999103822649,0.240709707187938,11.1075117458708,926.85945298371,512.499121333533,512.471123177966,141.559625553013,40.5204390186993,1.72433296920281,0.07755380577624,0.003808995270447,0.011716790935072,0.011845154357704,0.003390552821106,3.68962572824149E-05,1.024E-05
165,14,560.583736842105,4475.58898865501,-4718.86030214386,3.09703288970174,4.7689517036095,326.848145448886,512.497149863152,512.248511242766,160.378043677894,11.4542856078491,1.60312081452966,0.068257332049982,0.002624133060288,0.033472710117417,0.033512241983362,0.002391756434669,2.12000938851515E-05,1.024E-05
166,15,560.583736842105,4278.44075262017,-360.527395160466,0.265812549124597,15.7491369073957,520.663137336598,512.48458318829,512.49413625687,65.4188710985432,47.8128920050159,1.9711712387542,0.062103476625684,0.006069122671914,0.007522251904373,0.007803394062577,0.005703118852601,0.000264641553634,1.024E-05
167,16,560.583736842105,4363.17134308007,-1273.23416722961,0.155484514364963,158.053823729485,2591.1745261875,512.499009337186,512.491642793353,125.041011447142,46.5523934193826,1.69007023731996,0.061162400900675,0.001146147072287,0.002933357201844,0.002951416086491,0.001098822090774,1.44277147849713E-05,1.024E-05
168,1,561.172894736842,4458.21232566804,-1230.10944243006,0.273126209259165,9.36836023073026,1816.79808920404,512.499576324235,512.488697030257,173.4640721902,47.2031977481155,1.69421007462393,0.11859586475859,0.003359171158977,0.011241198923071,0.011344295701171,0.003079897906867,2.71246637576728E-05,1.024E-05
169,2,561.172894736842,4427.43838194467,-830.616808724762,0.818024447113253,3.82610988127958,81.5309386578966,512.494236905181,512.511293090152,176.933973920182,44.7737069822765,234.230331359788,0.037327636273713,0.02490113191529,0.079734552281792,0.081177744018864,0.020486782761694,0.000175013094491,1.024E-05
170,3,561.172894736842,4489.92447670638,-4626.14211864427,7.06873317109523,4.053444798083,183.82341203951,512.496072276183,512.372512010673,169.854159001519,19.2710522936641,-1.53782444922052,0.056940248223938,0.006211396710774,0.052577297358188,0.052693379408062,0.005967618468551,5.0344437192111E-05,1.024E-05
171,4,561.172894736842,4603.95218063416,-1322.39440369776,31.4409988438316,3.31376103246618,4.15076816526474,512.404370638895,511.954672443891,-160.928854790099,26.6729245146799,1.68567585830547,0.046639117072096,0.362400820008604,1.79465958647538,1.80736492764305,0.299423364529301,0.002707386318164,1.024E-05
172,5,561.172894736842,4435.77619565023,-3035.91160330946,140.631789690235,3.36704505135031,5.4744262459867,512.48190380243,511.778348248789,37.539375649712,167.360484547222,1.62101504772428,0.038076596944774,0.267107447411567,1.16210635882527,0.260926514268496,1.16503715807479,0.002322360372728,1.024E-05
173,6,561.172894736842,4513.18439311792,-42739.2196465753,555.861286091923,6.56937875751744,153.171152774123,512.493484766797,513.300896333664,157.736233194558,12.3243864940724,1.57436651931542,0.063971417060867,0.005152458435728,0.065875599299591,0.065908868032993,0.00514711488819,4.64331112949255E-05,1.024E-05
174,7,561.172894736842,4351.04256542009,-1235.47902353988,1.23603189895554,6.36073860544567,269.70494643417,512.496358919314,512.493250570986,102.305927342717,38.9537621831268,1.69367909441729,0.052118598286896,0.007853836766328,0.01964146283966,0.019768853256863,0.007527433394134,0.000121703901971,1.024E-05
175,8,561.172894736842,4563.38681317666,-358.531353500546,0.071894667066677,6.15781088875615,246.00779055301,512.495323098914,512.488630825037,170.327057616599,65.0399696949563,1.97316785940933,0.028118546744225,0.01024150120064,0.018147169612102,0.019477267558823,0.007432925032629,7.22545930176094E-05,1.024E-05
176,11,561.172894736842,4511.88830173482,-1204.20321658912,9.57783447328159,3.3705203047441,11.9211430018236,512.504293012916,512.267353359252,182.380742366564,39.6217580396801,1.69683735573771,0.036679881724441,0.139916146392323,0.556736121094376,0.563267555609849,0.121812510764211,0.000991905127147,1.024E-05
177,12,561.172894736842,4404.97612469556,-1188.54725539693,1.51908429135398,3.91222081314798,82.3548797735819,512.49861902609,512.445231209509,137.992948163773,28.6739684983398,4.84007239478909,0.043286388142603,0.017570213181336,0.071960094394635,0.072526620355976,0.015070372481657,0.000161424476283,1.024E-05
178,13,561.172894736842,4594.33122479557,-1047.64115448448,0.273594155210751,10.9858199607196,926.866684076233,512.499162644231,512.477367477965,141.368434988759,40.5696351638968,1.71542832944377,0.078056990542567,0.003791440809834,0.011791393029993,0.011905914853176,0.003416600481635,3.72464752254317E-05,1.024E-05
179,14,561.172894736842,4475.58898865501,-6452.38970345364,5.78877871895231,4.7763961922849,326.824929141976,512.497104503047,512.300763947006,160.094979290111,-11.4644181302519,1.59444019561122,0.06808221401863,0.002514102489594,0.033338566609843,0.033369299741387,0.002387943788646,2.12042556478548E-05,1.024E-05
180,15,561.172894736842,4278.44075262017,-378.281934830846,0.296963271231171,15.585608958291,520.725987088731,512.484724211181,512.494078916205,65.1831964165021,47.9721467517953,1.95420519310659,0.062460853885959,0.006085521398202,0.007564161681451,0.00781905920365,0.00575433970039,0.000272345961654,1.024E-05
181,16,561.172894736842,4363.17134308007,-1394.67592250369,0.184703027887972,161.129196396264,2591.50353461965,512.499100964876,512.492132050008,124.910524022393,46.5931637254893,1.67977031773346,0.06055069815787,0.001127778225377,0.002903573770061,0.002918475820224,0.001088646743299,1.43179172137267E-05,1.024E-05
182,1,561.762052631579,4458.21232566804,-1324.29319502311,0.318490180296173,9.26767235043456,1817.08148804584,512.499470483144,512.486819499053,173.291851812318,47.2422620058877,1.68551258463066,0.119337187520053,0.003344826745523,0.011309375627619,0.011402095281007,0.003101231480283,2.73476494730868E-05,1.024E-05
183,2,561.762052631579,4427.43838194467,-876.680506695424,0.916036425387455,3.8112940299522,81.4861772486911,512.494548984302,512.490552613751,176.658837888051,44.8434831804589,-1.39847075453907,0.037497062004858,0.02463679180942,0.080144775400256,0.081467687681234,0.020622876701957,0.00017651796746,1.024E-05
184,3,561.762052631579,4489.92447670638,-5964.54515020632,11.7627365001724,4.05934523125243,183.647915581339,512.495847506209,512.388525859258,169.731054648342,19.3036939629897,-1.54521941990429,0.056828536655241,0.006118963064037,0.052497459870392,0.05260144765165,0.005971696746486,5.041846738954E-05,1.024E-05
185,4,561.762052631579,4603.95218063416,97.9755578513078,-215.497272863372,3.35102594786586,-1,-1,-1,-1,-1,-2.5707963267949,-1,-1,-1,-1,-1,-1,1.024E-05
186,5,561.762052631579,4435.77619565023,-3621.89417036048,200.83700335688,3.35056952408306,5.45851959005432,512.478857400947,512.729423071609,-37.5676557568769,167.522585686609,-4.6702845718961,0.038147944910304,0.266677761021982,1.16923749223107,0.262295979011277,1.17180054230049,0.002331965670508,1.024E-05
187,6,561.762052631579,4513.18439311792,32988.1728555129,328.520405853261,6.53538809879594,154.12227416785,512.494283500045,513.120394572361,157.698191165735,12.2283507005814,1.56617082652627,0.0643489233586,0.005114394413729,0.065838961348004,0.065872334848462,0.005105380377108,4.60634651656641E-05,1.024E-05
188,7,561.762052631579,4351.04256542009,-1355.55769753209,1.49207690054449,6.34998964205023,269.647357076417,512.496477107123,512.497216961141,102.159295773918,39.0063571194247,1.68288914012102,0.05219140386877,0.007821558489136,0.019666995974538,0.019772942120616,0.007549719199313,0.000122350844918,1.024E-05
189,8,561.762052631579,4563.38681317666,-366.579915185202,0.074813443801361,6.21150984214546,246.116416713262,512.495277625781,512.487138538832,169.790952256108,65.17818167573,1.96523004148746,0.027990659624593,0.010093326387194,0.018052342493723,0.019319114094101,0.007411529572371,7.24048160845309E-05,1.024E-05
190,11,561.762052631579,4511.88830173482,-1289.12175850407,10.9510519020478,3.38108997105087,11.927818948487,512.5018956937,512.532172478034,182.186558118224,39.6526825523896,1.68861391235338,0.036594477182219,0.137508952331743,0.555125773251999,0.561102275733429,0.121615541607618,0.000991620727459,1.024E-05
191,12,561.762052631579,4404.97612469556,-1283.17237075854,1.7659064203352,3.93081661332348,82.2890822944551,512.498490792652,512.460784556688,137.853512134553,28.7300050164825,4.83074774765145,0.04309805509061,0.017200097570844,0.071704597336846,0.072189292467605,0.015045124677955,0.00016136879412,1.024E-05
192,13,561.762052631579,4594.33122479557,-1116.95342409493,0.31409621893983,10.7938971629997,927.007187294045,512.499059478214,512.480562912923,141.191449022577,40.6095931684259,1.70656667530052,0.078836451136006,0.003788179228329,0.011906108247325,0.012007935795868,0.003453601663187,3.77122399016459E-05,1.024E-05
193,14,561.762052631579,4475.58898865501,-9824.12989114609,13.4852430695146,4.75784132663343,326.76589119487,512.497273737201,512.383964952287,159.846002804827,11.4713658282738,1.58632702762196,0.068274188379322,0.002451873593621,0.033392910447304,0.033417900445026,0.00239666412017,2.13150275976401E-05,1.024E-05
